Context,ActiveRMSE_deg,ActivePeak_deg,PostPeak_deg,PrePeak_rad,ActiveMeasurementPeak_deg,ActiveCommandDelta_V,ReceiverPeak_V,EquivalentErrorPeak_deg,MarginExceededSamples,CommonModeExceededSamples,TerminationPole_Hz,RecoveryTime_s,RecoveryCensored,ActiveSaturatedSamples,PostSaturatedSamples,MaxMeasurementAge_samples,NominalTrajectoryChange_deg,NominalCommandChange_V,NominalReceiverChange_V,Parameter,Value,NominalValue,Unit,Role
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ind_mean,17.7827941003892,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ind_mean,18.5,18.5,nH,inactive
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ind_mean,18.5,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ind_mean,23.7137370566166,18.5,nH,inactive
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ind_mean,23.7137370566166,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ind_mean,31.6227766016838,18.5,nH,inactive
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ind_mean,31.6227766016838,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ind_mean,42.1696503428582,18.5,nH,inactive
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ind_mean,42.1696503428582,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,0,0,ind_mean,56.2341325190349,18.5,nH,inactive
combined_phase2b,0.0603709493209783,0.12803520945169,0.0368084791251533,0,0.809806545252975,0.0362474028859342,0.0685028146598498,0.685028146598498,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,0,0,0,ind_mean,56.2341325190349,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598497,0.685028146598497,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,3.15719672627779e-16,1.11022302462516e-16,ind_mean,74.9894209332456,18.5,nH,inactive
combined_phase2b,0.0603709493209786,0.12803520945169,0.0368084791251469,0,0.809806545252975,0.0362474028859342,0.0685028146598497,0.685028146598497,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,6.36110936292703e-15,5.41233724504764e-16,1.11022302462516e-16,ind_mean,74.9894209332456,18.5,nH,inactive
physical_only,0.0769303883452085,0.111389275325914,0.0484150685456752,0,0.696491326881247,0.0320486204915814,0.0685028146598497,0.685028146598497,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,0,0,3.15719672627779e-16,1.11022302462516e-16,ind_mean,100,18.5,nH,inactive
combined_phase2b,0.0603709493209786,0.12803520945169,0.0368084791251469,0,0.809806545252975,0.0362474028859342,0.0685028146598497,0.685028146598497,0,0,13262911.9243246,2.22044604925031e-16,0,0,0,17,6.36110936292703e-15,5.41233724504764e-16,1.11022302462516e-16,ind_mean,100,18.5,nH,inactive
